Source Port,Destination Port,Packet Length,Anomaly Scores,Timestamp_encoded,Source IP Address_encoded,Destination IP Address_encoded,Protocol_encoded,Packet Type_encoded,Traffic Type_encoded,Payload Data_encoded,Malware Indicators_encoded,Alerts/Warnings_encoded,Attack Type_encoded,Attack Signature_encoded,Action Taken_encoded,Severity Level_encoded,User Information_encoded,Device Information_encoded,Network Segment_encoded,Geo-location Data_encoded,Proxy Information_encoded,Firewall Logs_encoded,IDS/IPS Alerts_encoded,Log Source_encoded
54413,4841,1264,64.21,30044,6900,13858,2,1,2,5365,0,0,2,1,1,0,20454,31974,1,639,20148,0,1,0
54565,6629,506,64.05,7250,7771,15950,2,0,1,29168,0,1,1,1,0,1,29568,10544,2,1536,20148,0,1,0
17718,58398,938,54.36,11116,6017,9950,0,1,0,29333,1,0,1,0,2,2,15955,10389,1,3582,20148,1,1,0
21259,20807,278,79.61,15397,27897,5371,2,1,0,27045,1,0,1,0,1,1,5563,15990,1,5627,9753,1,0,1
47580,59907,529,28.46,22719,24802,1724,2,0,2,10826,1,0,2,1,2,2,5996,31749,2,4502,20148,1,0,0
29119,27087,772,57.94,28616,27058,19459,0,0,2,4889,0,0,1,0,1,2,23861,10097,1,8070,8092,1,1,0
59737,24900,99,37.09,22840,9816,25836,1,0,1,12411,0,0,2,0,0,1,12364,28606,1,4627,1043,1,1,0
12367,44487,509,33.5,33694,28367,6200,2,0,2,6823,1,1,0,1,1,1,19142,1127,0,8347,12014,1,0,1
52036,44612,873,29.84,30683,8391,22128,0,1,1,31346,0,1,1,1,1,0,12294,16443,1,2818,10248,1,1,1
29596,57080,66,33.18,32151,8003,16568,1,0,0,25804,1,1,0,0,0,0,14954,28165,1,6226,4388,0,1,1
23413,55127,1044,4.0,4024,12333,32778,1,1,0,25929,1,1,0,1,2,2,22434,21772,1,416,577,1,1,1
29165,47925,230,73.17,11171,13923,37711,0,1,0,10808,0,1,0,1,2,1,11146,4908,0,1,10754,1,0,1
63659,54354,798,91.91,39180,4767,21106,2,1,2,38972,1,0,2,0,0,0,13370,576,1,1783,20148,1,1,0
13919,47606,533,99.29,16443,36093,38894,2,1,0,8960,0,1,1,1,1,2,13658,2731,0,7780,5953,1,1,1
11683,44242,1326,73.57,21902,2948,34002,2,0,0,11445,0,1,2,1,0,0,5565,11847,0,3930,20148,1,1,0
41144,60798,1194,55.52,25834,7499,36523,0,0,1,784,1,1,1,1,1,1,28059,18001,2,2640,20148,1,1,1
63967,43184,569,15.66,38545,38767,34536,1,1,2,34090,0,1,1,1,0,2,4109,17950,0,2611,20148,0,0,0
3789,27427,320,44.3,1180,17305,19231,2,0,2,25105,1,0,2,1,1,2,18136,18240,2,3708,20148,0,1,0
39760,29141,1011,82.14,37006,8833,33380,2,0,1,31013,0,1,2,1,2,1,20954,15386,1,7288,12610,1,1,1
22986,61691,1364,20.54,36440,3034,13351,2,1,1,18420,0,0,2,0,0,1,30012,26776,1,3713,12036,1,1,0
8847,11354,321,82.96,32163,10340,16,1,0,1,34554,0,0,0,0,1,0,3387,6742,2,4265,16597,1,1,0
31116,15193,1153,45.54,22732,10218,16200,1,0,1,11443,1,0,1,1,0,0,13634,23072,2,4862,20148,0,1,0
12840,6431,1234,45.1,27709,5606,30701,0,1,1,18528,0,0,2,1,1,0,5288,28778,0,3531,20148,1,1,1
33806,11365,727,90.14,20101,10127,171,1,0,2,27261,1,0,2,0,1,1,16246,15464,2,1684,4768,0,0,1
57321,19809,538,63.3,17954,27038,3552,1,1,2,13855,1,0,1,1,1,1,28214,125,1,2857,2025,0,1,1
16661,7651,837,51.74,27441,10661,7545,1,0,1,4156,0,1,0,0,0,2,29840,1908,1,8391,20148,0,1,0
25556,42268,604,51.37,16349,37136,17772,2,0,0,22468,1,1,0,1,2,2,24787,24851,0,2699,8339,0,0,0
60591,9494,195,30.19,24152,15084,15619,1,0,2,2960,1,0,2,1,1,2,11292,6969,2,1852,20148,1,0,1
50954,28220,1141,33.26,27543,6115,21874,2,1,1,32871,0,1,1,1,0,1,13470,18050,1,3381,20148,1,1,1
21244,64281,808,33.07,30921,29143,6162,0,1,1,17945,0,1,0,1,0,1,23815,15452,2,5772,10561,1,1,0
23141,27953,725,18.14,1776,34645,32346,2,1,1,12599,0,0,0,1,1,0,2365,10939,2,1457,9642,1,0,1
20290,8837,975,18.65,873,7998,32870,1,1,0,32728,0,0,1,1,1,2,11623,4648,1,3142,20148,0,0,1
43670,7780,322,65.94,38069,23905,22160,0,0,1,32196,0,1,1,0,1,1,30489,23259,0,7288,11176,1,0,0
17154,5016,832,11.7,37430,17989,36774,2,1,2,35619,1,0,2,1,0,2,17915,18280,2,6790,3448,0,0,0
3578,63317,1171,59.28,8988,22009,22792,1,0,2,39015,0,0,1,0,0,1,10008,18159,2,8059,12568,0,1,0
17507,32995,1393,28.02,31584,23155,14813,2,1,1,34130,0,0,2,1,2,0,7740,17895,2,876,20148,1,0,1
21408,50410,87,70.83,30832,6114,11288,1,0,2,14756,0,1,1,1,2,2,16510,21,0,8301,20148,1,0,0
36828,1976,417,60.69,30382,5218,15980,2,0,2,4480,0,0,2,0,1,2,18596,11202,0,6313,4044,0,1,1
57778,28347,526,68.37,36955,39381,31085,1,0,0,35841,0,1,2,0,0,0,13407,18184,1,1113,20148,0,0,1
9762,62584,1377,84.36,36909,20964,24487,1,0,1,17134,0,0,1,1,0,0,26142,20583,1,1092,1548,0,0,1
11688,26258,234,59.09,14193,21979,15930,0,1,1,29058,0,1,0,0,2,2,17696,18106,2,6758,20148,0,0,1
52484,50014,545,12.14,38187,34146,5000,0,1,0,2828,0,1,0,0,2,0,7175,8274,0,3536,15433,1,1,0
10995,27342,878,28.72,25278,13654,5985,1,1,0,14699,1,1,1,0,2,0,27893,24873,2,2717,8650,0,0,0
62664,20563,97,76.85,23335,16237,22381,1,0,2,32583,1,0,2,0,2,1,12053,20249,2,5708,5395,0,0,0
4056,31626,1440,99.78,4,21861,5078,2,0,1,20389,1,1,0,0,1,0,12549,6293,2,7633,12232,1,1,1
54137,19295,1168,98.35,1085,37857,28107,2,0,0,15940,0,1,2,0,0,2,1315,768,2,1718,20148,1,0,1
9689,3817,1381,33.32,7777,33961,39471,0,0,0,15071,1,0,0,1,2,1,26213,4359,2,2018,20148,1,1,1
12940,39414,955,75.81,27574,38873,35361,2,1,1,26943,1,0,1,1,1,1,20019,18058,2,511,12502,1,1,1
18500,3216,1338,71.22,31769,16203,20113,0,0,0,13094,1,0,2,0,0,0,30645,18032,0,3690,20148,0,1,0
25373,3720,730,0.55,10434,30617,22358,2,1,0,36418,0,0,1,0,0,2,12873,18185,1,6339,17983,1,1,0
39516,22928,342,65.37,3506,16895,7082,0,1,2,2405,1,0,2,1,1,1,25184,5494,1,6271,20148,0,0,0
65493,43010,736,94.6,668,15435,18680,1,0,2,7406,1,1,2,1,0,1,29358,18017,1,5611,11470,1,1,0
27691,38457,1137,73.9,22286,7605,1735,1,1,0,9709,1,0,0,1,2,1,7377,18155,2,2283,7361,1,1,1
2149,32261,1064,33.4,21970,25563,8777,2,0,0,30318,0,0,2,0,0,2,10337,21769,2,3780,5241,1,1,1
41402,36186,1168,92.22,7952,33532,13349,1,1,0,15238,0,1,0,1,0,0,23138,29609,0,3971,14950,0,1,1
32252,17058,459,98.56,21182,37619,39307,0,0,0,15203,0,0,2,1,1,2,18799,18074,2,5775,20148,1,0,1
22721,19951,617,53.36,24559,8509,25532,1,1,0,4126,0,0,1,1,1,0,30188,12543,2,2761,20148,0,0,1
54750,56876,1227,19.39,14369,31414,129,1,1,0,7970,1,1,0,1,1,2,4464,13443,0,4812,20148,1,1,1
48088,28521,1471,15.66,13225,24460,14574,0,0,1,12494,0,0,0,1,1,2,30404,3414,1,2454,2826,0,1,0
9221,18750,620,13.84,37052,26234,3650,2,0,2,24267,0,0,2,1,0,0,28713,26563,0,1035,20148,0,0,0
14304,65289,1296,58.23,33726,16340,6651,1,0,0,10293,0,0,0,0,0,0,21976,18032,2,8131,10404,1,0,1
45927,8771,1427,88.99,2466,5728,30936,1,0,0,16506,0,1,1,0,0,0,6370,24768,1,0,1948,1,0,0
47229,25125,111,22.12,19927,17246,25684,0,0,0,38269,0,1,2,0,1,0,14794,17991,1,6808,13857,1,0,1
8726,39449,929,74.05,17909,32136,30333,1,1,0,24161,1,1,2,0,0,0,26089,17943,2,4556,10796,1,1,0
40538,61748,375,28.92,20324,16971,3815,2,0,2,39629,1,1,0,0,1,1,12285,9514,1,1905,20148,1,1,0
55453,15695,226,23.06,35379,24297,10925,2,0,2,37769,1,1,2,0,2,1,8270,12674,0,989,8555,1,0,1
32620,33455,590,51.13,22169,2761,10421,1,1,0,18255,0,0,1,0,1,1,18761,4743,0,593,20148,1,0,0
29100,49036,429,10.55,10276,16218,33976,1,0,2,6406,0,1,0,1,0,2,649,9513,2,7029,17367,0,1,0
3629,41724,684,25.52,14414,1045,16361,1,0,2,5591,1,0,0,0,0,2,28780,6285,1,4336,20148,1,0,0
9845,20871,317,60.66,18639,39411,24713,1,0,2,12376,0,0,2,0,1,2,25173,18007,0,4470,20148,0,1,0
20366,4044,1215,1.49,14662,36635,13312,0,0,1,14446,0,1,1,0,2,0,25186,18266,1,2944,20148,1,0,0
58066,14036,372,68.68,6534,3071,20772,1,0,1,17007,1,1,2,1,0,0,26882,8378,2,475,14166,0,0,0
26978,51924,867,10.85,20108,8271,17253,1,0,1,16120,1,1,0,1,1,0,10858,30987,1,3601,20148,1,0,1
1904,4965,813,95.33,6435,1075,39360,2,0,0,37709,0,1,1,0,0,1,21469,4523,0,7628,15862,1,0,0
22065,36262,1376,35.32,24908,5546,36098,0,1,2,31052,0,1,2,1,1,0,4370,29810,1,681,6535,1,0,1
29201,13450,372,79.48,16986,16752,17080,1,1,2,15969,1,1,1,1,0,2,17008,4601,0,2487,20148,1,0,1
29603,33738,672,91.52,25213,13211,38147,2,1,2,1877,1,1,1,0,0,1,15262,14767,0,7366,19352,1,1,0
23005,18094,915,2.35,24986,25566,67,2,0,0,35259,1,1,1,0,2,2,14959,20254,0,4116,4644,1,0,1
18329,28088,1382,96.05,39221,31967,5054,2,1,2,20876,1,0,2,1,2,2,6700,23883,2,349,17433,0,0,1
37210,17184,1436,87.39,20537,18666,18110,0,1,2,1627,1,0,1,0,1,2,30125,3559,0,669,20148,0,1,0
52994,48012,1097,52.52,21452,22580,11454,0,0,2,28701,1,0,1,1,0,0,14069,17990,0,8164,20148,1,1,1
36200,52728,660,54.09,24693,10193,16856,1,0,1,18291,0,1,2,1,0,1,19282,14576,1,5373,20148,1,0,0
3718,47691,312,92.14,22085,27179,18502,1,0,0,1331,1,1,1,1,0,1,882,2282,2,4268,13626,1,0,0
1748,65323,1373,86.39,31477,30550,27281,0,0,2,2190,1,1,1,0,1,0,421,18084,1,5638,7627,1,0,0
52804,7541,554,24.5,19088,1624,4013,2,0,2,21544,1,1,1,1,2,0,21560,21255,0,684,8194,1,1,1
29573,11188,1027,63.47,36598,29639,13699,0,1,0,2226,0,1,2,0,2,2,9664,7567,2,3829,20148,0,0,1
64601,36699,856,60.96,26723,3275,20093,2,1,2,37798,0,1,1,0,1,1,15365,6940,2,3096,20148,1,0,0
58709,49841,66,18.26,34964,17350,28197,0,1,2,18679,0,1,1,1,0,0,8885,18227,0,3996,13349,0,0,1
4469,33179,694,79.08,33773,27477,34638,0,0,2,16725,0,0,2,1,2,0,1961,22002,2,3640,20148,0,0,1
47647,43539,773,48.87,28998,24915,4530,1,1,2,28807,0,1,0,1,0,1,11457,18250,1,3599,14511,1,1,1
24061,24834,718,54.52,32021,2796,8523,1,1,1,35708,1,1,2,1,0,2,19657,3140,0,2205,20148,1,0,0
47269,4701,421,20.23,14332,21863,20103,0,1,0,27053,0,1,0,0,1,0,18555,7643,2,2574,20148,1,0,0
8753,56113,1032,49.59,21022,35181,21995,1,1,2,30931,0,1,2,1,2,2,4995,1998,2,5607,14969,1,1,0
14124,10865,579,44.2,29221,2329,31952,2,1,0,33496,0,1,0,1,1,1,25643,528,0,7307,20148,1,1,1
16719,63379,257,91.24,22109,26221,28821,2,1,2,21129,0,1,0,0,0,2,15912,18215,0,5387,16838,1,0,0
12670,14449,646,99.82,23246,16263,6924,0,0,0,33000,1,1,0,0,0,2,14498,6888,1,435,20148,1,1,0
34508,29285,262,74.56,12517,17863,25988,2,0,1,36036,0,1,1,1,0,1,7895,16352,2,859,20148,0,1,0
54644,23382,429,77.94,29346,27223,39117,1,0,2,20776,1,0,1,1,0,0,14039,24257,2,8371,20148,1,0,0
63048,18619,710,80.52,31683,21453,34973,0,0,2,7299,0,1,1,0,1,1,27032,6179,1,418,3718,0,1,0
20190,17353,882,45.35,11183,39322,824,0,1,1,26757,1,1,1,0,1,0,17625,2799,0,2804,20148,0,1,0
57985,6602,805,81.55,24186,16144,28028,2,1,0,23564,1,0,0,0,2,2,18817,23684,0,7162,10507,1,0,1
1790,56618,261,70.12,32602,32050,32410,1,1,2,17890,0,0,2,0,2,0,32282,26952,2,8231,20148,0,0,0
22510,41234,994,71.95,12236,28433,10601,2,0,1,1547,1,0,1,0,1,2,9966,12916,2,4213,20148,1,1,0
48634,52382,1148,92.11,15333,13992,33706,1,1,0,29935,1,0,0,0,2,2,28521,27359,2,2060,20148,1,0,1
24426,62241,457,82.5,19915,29077,2702,2,1,1,35630,1,1,2,0,2,2,31084,16613,2,7552,10775,0,1,1
3943,54314,671,99.13,23080,13796,16598,1,1,1,9513,1,1,0,1,1,1,3476,24412,2,7461,5304,1,1,0
19106,41439,157,46.99,30281,29668,9781,0,1,1,15430,0,0,0,0,1,2,26197,18181,2,6991,17980,1,0,1
20149,44843,772,91.92,21500,21232,25663,1,1,1,33644,0,1,1,1,2,1,14055,6578,0,6213,3141,1,0,0
49555,32573,1258,17.08,1682,22255,22231,0,1,1,26852,0,0,0,0,0,0,27678,13249,0,8063,3593,0,1,1
45478,29328,244,94.08,4461,20422,16279,0,0,1,31102,0,0,1,1,0,2,6304,24779,1,1879,20148,1,1,1
4913,62722,358,0.99,30084,2084,6508,2,1,2,11285,0,1,2,0,0,1,20775,16078,1,8365,20148,1,1,0
64458,15912,464,37.3,2470,21000,27871,1,1,0,23146,1,1,2,0,0,2,31489,22524,0,780,20148,1,1,0
30394,29128,338,79.63,2425,2529,33523,1,1,0,16444,0,1,1,1,1,2,15873,19573,1,7223,17710,1,1,1
35792,9728,1236,38.0,9202,16727,10270,1,0,1,10144,0,1,2,0,2,2,11210,18117,0,5734,20148,1,0,0
62485,52312,1112,34.03,6745,22957,13309,0,1,2,10249,1,0,0,1,1,2,13640,19895,1,6661,11289,1,0,0
16351,24578,835,88.5,21309,21578,33217,0,0,2,22362,1,0,2,0,2,0,7068,12717,0,4696,569,1,1,0
7217,21419,166,20.52,4526,1544,30002,1,1,1,29571,0,0,0,1,1,0,114,12077,1,4457,8468,1,1,1
57852,23125,474,11.32,19811,33682,2846,1,0,2,35885,1,1,2,0,0,2,31706,12794,1,3794,13247,0,1,0
18491,41100,284,39.23,33993,26413,13736,0,0,2,38960,1,1,1,1,2,1,27603,17977,1,6010,16747,1,1,0
34710,40481,722,71.0,28780,2014,8204,1,1,2,28845,0,1,1,1,2,2,1468,18409,2,6458,20148,1,1,0
22041,25687,434,90.73,18993,3151,36752,1,0,2,9954,1,0,2,0,1,2,27948,18055,0,6203,14514,0,1,1
21083,22739,776,26.07,1116,1931,15513,0,1,2,15211,1,1,2,0,0,1,16616,20955,0,726,10389,1,1,1
49007,52032,1361,6.24,24650,1484,35895,2,1,0,19233,0,0,1,1,1,0,16193,18190,0,400,20148,0,1,1
59763,40610,563,52.62,8947,36941,26675,2,0,0,30068,1,1,1,0,0,0,5537,23176,2,2146,1915,1,0,0
31171,15814,123,96.46,2321,10186,11519,2,1,1,6819,1,0,0,0,2,2,19115,18132,2,3083,20148,1,0,0
58242,1092,1108,27.15,1568,33062,16353,0,0,1,30523,1,1,1,0,2,2,31849,28124,2,3587,17004,1,1,0
57672,39369,1132,78.1,32178,21136,23418,2,0,1,9854,0,0,2,0,1,2,28069,3719,1,8680,17262,1,0,1
10296,45248,604,30.03,2765,14760,15155,0,0,0,8737,0,1,0,0,2,0,24710,1899,1,3482,20148,1,1,0
3523,35316,961,84.9,36001,13215,30848,0,1,0,35120,1,1,2,0,2,0,10350,380,2,5445,20148,1,1,1
50276,35603,143,13.16,24150,867,30924,1,0,0,11101,1,1,1,1,2,2,31481,18077,2,6739,1117,1,1,1
61787,16335,1283,64.6,25964,22130,13045,0,0,0,35217,1,0,0,1,0,2,2428,18555,1,7973,20148,0,1,1
12572,53182,461,54.29,4487,4909,31556,0,0,0,29664,1,0,1,0,1,1,5508,7669,2,2654,20148,1,1,0
11688,18099,725,19.02,28316,33946,14963,0,0,0,22415,0,1,1,1,1,0,15851,22534,1,729,6751,1,0,0
63572,29064,120,22.38,35057,13610,39592,1,0,0,4444,0,0,1,1,1,0,22459,29960,2,4694,17725,1,1,0
31760,56604,542,22.59,25396,19711,785,1,0,2,29853,1,0,1,0,1,2,26773,9873,0,2317,13309,0,1,0
23164,10934,565,84.7,22547,21103,8732,1,0,1,32073,1,1,0,0,0,1,23828,18083,0,8594,20148,0,1,0
11187,14507,859,74.81,20967,20927,6157,2,1,1,32380,0,1,0,1,0,0,9556,9909,2,7673,1442,1,1,1
38505,22840,1341,9.95,21984,26256,15714,1,0,2,20042,0,1,2,1,1,0,20993,20524,1,4082,20148,1,0,1
40841,46293,330,10.44,10349,8109,25950,0,1,1,4229,0,0,0,1,2,1,5906,24690,0,1819,20148,1,0,1
50614,39788,295,81.17,17626,179,22807,0,1,2,23780,0,1,0,0,2,1,13120,17946,0,3088,4025,0,1,1
6093,22371,1328,19.09,26149,34129,12617,0,1,2,30104,0,0,2,1,2,1,13219,5342,1,1155,20148,1,1,0
4892,38735,652,33.69,34888,13518,27315,1,0,0,881,1,1,2,0,1,2,7238,1198,2,951,20148,0,0,0
3074,19871,511,67.73,39698,18973,9560,1,0,0,13999,1,1,1,1,0,2,26944,17365,2,179,8474,0,0,1
40696,30233,1410,65.87,5750,34170,18069,0,0,2,21561,1,1,1,1,0,1,25542,17949,1,5007,20148,1,1,0
52238,48086,92,92.08,18153,18920,29029,0,0,0,1470,0,1,0,0,1,1,10691,20404,0,2373,20148,1,0,1
25058,38121,1427,47.39,33660,3697,8678,1,0,2,13794,0,0,1,1,2,2,13020,16918,2,6481,20148,1,0,1
18118,38019,1096,38.49,33060,587,22459,2,0,0,12374,1,1,0,1,1,1,30470,10183,2,4000,20148,1,1,1
37062,8760,874,78.69,24610,11374,30541,2,1,1,837,1,1,1,1,0,0,32123,18251,0,1853,20148,1,1,0
8365,44332,1329,8.56,38740,32576,38660,1,1,1,31148,1,1,1,0,2,0,24602,21042,2,1372,20148,1,1,1
59782,28277,1306,79.48,30016,17805,29257,2,1,2,35535,1,1,0,0,0,2,1529,15332,2,7187,12378,1,0,0
63780,43914,1365,68.37,11800,14058,2143,2,0,2,877,0,0,1,0,2,0,3020,25408,0,3916,17837,0,0,1
46954,16135,1415,15.18,3479,18067,27789,0,1,2,12107,0,0,2,0,2,1,19319,3118,2,5849,860,0,0,0
48523,28757,363,53.04,18165,36337,32688,0,0,0,9261,1,0,1,1,1,0,13456,551,0,7769,778,1,0,0
24726,48030,253,80.4,20712,8786,30393,1,1,1,8344,0,0,2,0,0,2,18864,6670,0,7642,20148,0,0,1
47142,54897,838,63.66,18705,27580,16802,0,0,1,7838,0,1,1,1,2,1,25088,18128,1,3239,20148,1,1,0
56951,7310,402,18.69,22236,29302,11523,1,1,1,39104,0,1,1,1,1,1,29732,17966,0,2806,20148,0,1,1
34047,11098,399,84.97,27845,31619,32738,1,1,0,3763,1,0,1,0,2,2,29131,14198,2,4920,20148,1,1,0
61331,63791,435,41.98,33721,31323,17329,2,0,1,16898,1,0,2,0,1,0,11222,10504,1,2054,20148,0,0,1
11662,23322,102,92.73,19791,25214,28026,1,0,2,34282,1,0,0,1,2,0,2060,1006,0,368,20148,1,1,0
36750,6683,264,99.95,1548,38992,9956,2,0,0,30310,1,0,2,0,1,0,2165,17970,1,2855,20148,1,0,0
18225,52957,614,93.16,15828,35300,34163,1,1,1,103,0,0,2,0,2,2,30988,4452,1,5617,20148,0,1,0
19017,40992,729,42.28,3178,23294,3096,2,1,2,33565,0,1,0,0,2,0,8313,29407,2,7723,19286,0,1,0
49702,9197,210,42.55,1976,30341,7054,0,0,1,29686,0,0,2,1,1,1,14414,26634,1,3527,20148,1,0,0
49716,14794,817,48.94,6326,11880,29787,0,0,0,33347,1,1,1,0,0,1,23230,8909,0,893,20148,1,1,0
12716,3687,975,89.05,30659,37334,8264,0,1,2,31311,0,1,2,0,2,2,12463,29843,1,4004,15017,1,0,1
59191,19788,508,67.84,2724,18798,25240,1,0,2,15674,0,0,1,0,0,0,14776,8169,2,2404,20148,1,1,1
49822,63982,682,55.62,24049,13937,1309,0,0,1,14859,1,0,1,0,2,2,5750,145,2,1095,19515,0,0,0
18635,9059,727,3.01,1339,11425,28600,2,1,0,23902,1,0,1,1,0,2,25189,18156,0,260,1182,0,1,1
37576,1549,322,69.37,15948,11973,4777,0,1,0,30279,1,1,1,0,2,1,29188,21158,0,7823,20148,1,0,0
30575,39168,1148,62.67,25077,14513,18908,1,1,0,14585,1,0,2,0,2,2,16795,11370,0,5076,20148,0,1,1
65378,54335,1307,67.78,25755,20503,13692,2,0,2,25270,1,1,2,0,1,0,31389,21252,1,3272,3655,1,1,0
35831,28732,708,98.71,24328,33205,31901,1,1,1,19281,0,0,1,0,2,0,19105,6542,2,8063,9998,0,0,0
31698,22985,1376,40.72,16423,33634,15822,2,1,1,25294,0,1,1,1,0,1,7094,17943,1,4080,20148,0,1,1
31847,3885,1368,11.15,34547,26563,14365,0,0,0,8444,0,0,0,0,2,2,5464,29250,0,5673,18922,0,1,0
6613,51244,79,50.39,33273,37988,17474,2,0,2,17456,0,0,2,0,1,0,12067,18201,2,6650,8023,1,1,1
9927,58697,1075,43.41,2012,9385,14483,1,0,1,22861,1,1,1,1,0,0,5826,9060,2,7512,7277,0,1,0
19638,61458,558,86.59,20778,10307,18122,0,1,1,431,1,1,2,1,2,1,25686,18075,2,2694,10574,0,1,0
14897,6177,314,43.69,32180,18995,6682,1,1,0,22001,0,0,0,1,1,0,15002,7917,0,7333,20148,1,1,1
64336,26612,676,58.33,27396,36183,19259,0,1,2,7646,1,1,2,1,2,2,27477,18116,2,429,14062,1,1,1
19108,11250,1376,21.68,39245,33765,38760,1,1,2,2345,1,0,0,1,0,1,30981,16260,1,2124,443,1,0,1
11074,63261,303,44.64,25693,9332,16846,1,1,1,10162,0,1,2,1,2,0,24444,19579,1,5116,20148,1,1,0
7327,17436,877,64.05,29368,22585,20525,2,1,2,24171,1,0,2,1,0,1,288,13773,2,4492,12776,1,1,1
45780,41125,368,26.14,26645,21674,5280,2,1,0,13433,0,0,1,1,1,1,25352,20876,0,4999,20148,1,0,1
1214,4092,1192,67.55,23157,36547,26420,1,0,1,25498,0,1,1,0,0,2,9593,14028,2,5741,20148,1,1,1
5979,16779,1473,2.46,6379,19709,9555,0,0,0,26290,0,1,0,0,2,0,31499,28016,0,2848,20148,0,0,0
19550,7772,69,89.12,30772,403,22911,1,0,1,3987,0,0,1,0,1,1,15319,4021,2,8664,16844,1,1,1
1033,8651,895,16.57,24159,11730,17627,2,0,2,12424,1,0,2,1,2,2,18660,24765,2,3019,18142,1,1,1
41633,58664,618,88.73,39600,1806,39526,1,1,2,28445,0,1,2,1,1,2,3639,7580,0,6879,20148,1,0,1
51015,7169,292,17.9,125,20705,17025,1,0,0,4224,0,0,0,0,0,1,22778,8131,1,7859,1724,0,1,1
51532,49551,107,27.89,8856,23881,11908,2,1,0,17516,0,0,1,1,0,1,22135,21861,2,2062,4643,1,0,1
55958,9818,652,58.0,23626,10743,21606,2,1,0,31353,0,1,0,0,0,2,1246,779,2,7298,19700,1,1,1
33222,15388,951,90.45,23466,11719,19830,0,1,0,13304,1,1,0,1,2,1,5348,18111,0,6149,567,1,0,0
48584,38805,1219,12.14,16039,21536,29475,2,0,1,460,0,1,0,1,1,1,29114,14410,1,4181,20148,0,1,0
54757,41188,66,52.99,32166,14683,2755,1,0,0,10660,0,1,0,0,2,2,9909,31408,0,7726,19585,0,0,1
42227,14178,690,47.57,34314,6791,38464,0,1,2,37960,1,1,2,0,0,2,4330,29920,1,748,20148,1,0,1
46404,34752,782,79.06,17392,5757,37263,0,0,1,23187,1,0,0,1,2,0,7265,14971,1,5522,20148,0,1,1
11745,31156,666,31.35,9891,3103,11510,0,1,1,5719,1,0,2,1,1,2,17820,11519,1,3479,6089,1,0,0
5495,43683,371,15.68,33498,39197,681,1,1,1,25380,1,0,1,0,0,0,21706,27783,0,8278,10163,1,1,1
52583,31504,1117,14.07,5522,22327,35589,0,0,1,26941,1,1,0,0,0,1,1447,14519,0,3773,20148,0,1,1
20580,39407,816,35.59,13432,13128,5838,2,0,2,5572,0,0,2,1,2,1,13107,31500,1,1038,20148,1,0,1
62561,12728,1388,78.48,30926,5359,22723,1,0,2,25253,0,1,1,1,2,1,7339,1247,1,5516,20148,0,0,0
5219,13528,712,76.0,15145,15753,1603,1,0,2,9919,0,1,2,1,2,0,5150,7376,2,5414,11925,1,0,0
56277,33475,588,54.5,12546,21321,19921,2,1,0,31639,1,0,2,0,1,0,27000,30484,0,7108,14059,0,1,0
47624,36967,688,28.34,12005,10424,4485,2,0,1,39159,1,1,1,1,1,2,23127,20473,1,7843,20148,1,1,0
61568,63433,483,69.59,14018,23775,39747,2,1,2,39206,0,1,1,1,1,2,17632,325,0,6811,20148,1,1,1
25846,36570,1452,56.4,33472,1998,14752,1,0,1,22401,0,1,0,1,1,0,5197,19739,2,271,20148,1,0,0
40225,62745,1426,26.57,32089,11123,3679,2,1,1,26339,1,0,1,1,1,1,4194,3206,2,3860,20148,1,1,1
15869,3345,1316,69.79,1888,30282,17664,0,1,2,20217,1,1,0,1,1,2,13794,24525,2,410,8850,1,1,0
34139,60537,1293,4.24,3079,8713,39520,2,0,2,24454,0,0,2,1,1,1,31498,15959,2,6707,20148,0,0,0
39988,40086,1106,52.28,35782,27991,14933,2,0,1,37051,1,1,1,1,2,2,12716,18265,1,7849,17952,1,0,0
60265,58383,1161,90.63,30549,19263,17145,2,1,1,26850,1,1,1,1,0,2,15566,17931,2,688,20148,0,1,0
47906,35621,702,34.38,795,33082,10131,2,1,0,35586,0,1,0,0,0,2,26268,18015,1,3261,20148,0,1,1
62692,31281,710,9.92,29640,28198,7967,0,0,1,8922,1,1,0,0,2,2,27496,23551,2,6245,20148,0,0,0
60468,36696,858,72.44,38995,7915,4153,0,0,0,27179,1,1,1,0,1,0,14964,28589,1,5756,20148,0,0,0
12497,52963,1476,11.5,38948,19733,2868,1,1,0,29649,0,1,0,0,2,0,22853,18178,0,920,20148,1,0,1
16695,52510,641,16.45,10919,34428,23395,0,1,2,29145,0,1,1,1,0,0,30007,9630,0,6462,20148,0,1,1
53140,3286,781,8.73,30338,26271,28629,1,0,0,5416,1,1,0,0,0,1,13049,24903,2,2410,20148,0,0,1
29107,49673,429,5.1,6853,18004,14384,1,0,1,11017,1,0,1,1,2,0,7841,14718,2,6236,20148,1,1,1
54579,8483,1445,76.48,35347,5547,13072,2,0,0,25731,0,0,2,1,1,1,1289,8966,1,4490,20148,0,1,1
16210,5491,166,77.49,4039,26994,10625,0,1,0,2536,1,1,2,1,1,0,1210,23275,0,2539,11615,1,0,0
52279,53318,603,12.91,4202,34696,25862,2,0,0,16711,1,0,1,0,0,2,19008,7937,0,154,20148,0,1,1
